IDs,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol
ENSG00000095564,3054.4176710707434,-0.05838092124075949,0.04235990563556527,-1.3782117869437134,0.16813790911623927,0.3256855164490115,BTAF1
ENSG00000064726,980.0825040659162,0.05897862043930675,0.058584364075371646,1.0067297199544212,0.31406467599770327,0.4973390490899459,BTBD1
ENSG00000148925,529.0505139143694,0.1704601187419254,0.07558228082235512,2.2552920722591914,0.02411500191615787,0.07824839184823285,BTBD10
ENSG00000219433,21.658789619686587,0.3135286919824292,0.17099574509088072,1.8335467459485333,0.06672130349447132,0.16642963987388038,BTBD10P2
ENSG00000204347,2.7591610608979336,-0.9492599310797798,0.6103878848838133,-1.5551749216983073,0.11990441527812516,0.2557156197506067,BTBD17
ENSG00000233436,119.34586684765411,0.08112604962883203,0.09563667290633492,0.848273441175496,0.39628570500237137,0.5746658267091227,BTBD18
ENSG00000222009,139.1588358697258,0.7402388457053929,0.2487971830360147,2.9752702047202817,0.002927305775842119,0.01529323600895545,BTBD19
ENSG00000133243,871.0760919127056,0.09933809214538998,0.08663878517770586,1.1465776204229596,0.25155623019356965,0.4297996198934062,BTBD2
ENSG00000132640,136.33548440135834,0.5167366754327649,0.13328744461807762,3.876859346455506,0.00010581348633264146,0.0011493929305303476,BTBD3
ENSG00000236526,19.470672319585123,0.5009432715198565,0.2086379517608411,2.4010170119676073,0.016349576392298292,0.058156376086118095,BTBD3-AS1
ENSG00000184887,337.1222593950446,-0.02851795771474216,0.10519775372051247,-0.2710890366585979,0.786322553455491,0.8757901264903103,BTBD6
ENSG00000229106,48.825826024745204,-0.08521936973181664,0.3051973758984699,-0.27922707225427323,0.7800705688957121,0.8720644142102972,BTBD6P1
ENSG00000011114,943.0927597935764,0.06400347617353881,0.04756506451490027,1.3455984308291862,0.17843205800379247,0.33954731995916665,BTBD7
ENSG00000203414,11.398228072960118,-0.12301741181405668,0.2761548773353835,-0.4454652874540939,0.6559835400848055,0.786993005435751,BTBD7P1
ENSG00000189195,136.37043831892436,-0.11887497451182431,0.08009710826192365,-1.4841356584696428,0.1377729349333321,0.28276049078206833,BTBD8
ENSG00000183826,1184.4118068262594,-0.171866611194767,0.05075441580140878,-3.3862395710994773,0.0007085749568329686,0.00503728458022318,BTBD9
ENSG00000226533,45.347257736791505,-0.12537934291775374,0.16597627068260118,-0.7554052299290328,0.4500058761665189,0.6229655294848765,BTBD9-AS1
ENSG00000169814,333.55698471638254,-0.2628733815479846,0.06717963900671248,-3.912991874245093,9.115960327920995e-05,0.0010256501919237823,BTD
ENSG00000145741,2508.683957468393,0.12549520496273672,0.10029772458153934,1.2512268397546,0.21085172859180956,0.38135655159452836,BTF3
ENSG00000272525,4.5829699402811555,0.002474483731282609,0.3503744198652572,0.00706239836867719,0.9943650682221229,0.9970433380584209,BTF3-DT
ENSG00000134717,646.0703404740987,0.16171070662963577,0.08260681075548328,1.95759532598711,0.05027751625389239,0.13539131921671818,BTF3L4
ENSG00000213189,23.691300494650935,0.3872611453085836,0.12865364616683578,3.0101062569683426,0.002611563095096428,0.013977145757880019,BTF3L4P2
ENSG00000213003,61.401307910548894,-0.10582755793165767,0.1285377671689059,-0.8233187821956971,0.41032673549440757,0.5875112307828992,BTF3P12
ENSG00000254272,43.69554846657753,-0.28903141984332115,0.18330335177755072,-1.5767928793472235,0.1148431906283203,0.24776046896128806,BTF3P3
ENSG00000233956,6.2682155450175046,-0.1520445534735999,0.30649982577462365,-0.4960673406235531,0.6198469005935532,0.7612973153122932,BTF3P6
ENSG00000219986,3.635151210477987,1.045565522217259,0.34214129070099203,3.0559466239081083,0.0022435119101121446,0.012378504523737536,BTF3P7
ENSG00000133639,8342.226941204564,-0.20051609925447933,0.09021980499302151,-2.2225286262809947,0.026247601659446267,0.08340278644598345,BTG1
ENSG00000245904,91.23662962442286,0.20938844490074443,0.16128871638801395,1.2982212865840934,0.19421130545377385,0.3607466442390648,BTG1-DT
ENSG00000256720,206.10323864527152,-0.694227267072064,0.24505154396739148,-2.832984668582392,0.004611559772136805,0.021917314627414374,BTG1P1
ENSG00000159388,3815.112197623751,0.12405922657538805,0.1667360280509834,0.7440457112091821,0.4568488211933339,0.6284655773360655,BTG2
ENSG00000233791,25.732213010272034,0.32153281853001203,0.2722057813632701,1.181212305336428,0.23751839409615372,0.4129907140689711,BTG2-DT
ENSG00000154640,173.77999363334501,-0.8246851909201588,0.14044486175458817,-5.871949892771476,4.306989366793009e-09,4.755755758866908e-07,BTG3
ENSG00000280594,56.53492892129491,-0.6627995450924988,0.18420769510182472,-3.5981099743206832,0.0003205380865341582,0.0027128619671950723,BTG3-AS1
ENSG00000010671,1307.340035850577,0.6490961850588844,0.12606966525364266,5.148710308327954,2.622835961645957e-07,1.1120738641155232e-05,BTK
ENSG00000186265,441.09904605187546,-0.02331021715303228,0.2565674803395997,-0.0908541375632572,0.9276084923317178,0.9591520395870262,BTLA
ENSG00000124557,7.550476406169027,-0.04814085820776788,0.3018155107639861,-0.15950425505272692,0.8732716061895504,0.9288857690451626,BTN1A1
ENSG00000112763,860.3028885715663,0.03146716151863888,0.04630371398692962,0.6795818047667035,0.4967692938430742,0.6634878288276701,BTN2A1
ENSG00000124508,425.75422570270734,-0.17503911515256224,0.0949100271060274,-1.8442636725518977,0.06514472296936855,0.16346714837349782,BTN2A2
ENSG00000124549,81.38800588061544,-0.11842149128875604,0.10308685159399321,-1.1487545643081447,0.2506571994199016,0.42857198058748036,BTN2A3P
ENSG00000026950,2731.0423894319674,-0.4402895507753087,0.1330326366605283,-3.3096356039220383,0.0009341750270464351,0.006240365811279942,BTN3A1
ENSG00000186470,2885.8572161977418,-0.4322310546871848,0.14533604302633674,-2.974011440567837,0.002939341158195715,0.01533766344441773,BTN3A2
ENSG00000111801,1637.2050830387238,-0.34437065636391007,0.13041115243825666,-2.640653425150528,0.008274631728595473,0.034666982028210516,BTN3A3
ENSG00000215811,3.7143110677786364,1.104232798876124,0.45182987879476716,2.4439127439327564,0.014528939974322839,0.05321288078578761,BTNL10
ENSG00000204290,3.0130601365319363,0.032256872191278735,0.6506021188288866,0.049580029418506304,0.9604570612718146,0.9776395671919932,BTNL2
ENSG00000168903,2.013126424457238,-0.2838370176254488,1.0141890964376328,-0.27986597235410454,0.7795803345141434,0.8718171803752495,BTNL3
ENSG00000113303,6.547849312223223,0.3098479567718728,0.44731686093135625,0.6926811480495949,0.4885096723699969,0.6559690198717022,BTNL8
ENSG00000165810,19.406899820997886,0.10649895552916967,0.49009968431918255,0.21730060013630026,0.8279740894280427,0.9021272231636646,BTNL9
ENSG00000166167,456.91246419986055,-0.13536417700915235,0.05180416725650505,-2.612997837392216,0.00897518701526579,0.036983617715182035,BTRC
ENSG00000169679,62.0834339743399,0.8456449920436407,0.17837710588874867,4.74077089562748,2.1290657594957727e-06,5.5481324626700344e-05,BUB1
ENSG00000156970,26.694816040652682,1.1151618390275937,0.22566871292731677,4.9415881562047295,7.748876511696378e-07,2.6021646007512363e-05,BUB1B
ENSG00000154473,1513.293940282385,-0.2762145682206873,0.07690084274727621,-3.591827584106296,0.0003283670787121336,0.0027638623075450547,BUB3
ENSG00000137656,248.74929400767172,-0.022335494642093355,0.0774261674306943,-0.2884747545083683,0.7729833524993432,0.8677311345271705,BUD13
ENSG00000226645,2.9046788544686817,0.23377010904532278,0.4803428825608174,0.4866734108748339,0.6264897908236307,0.765907254825871,BUD13-DT
ENSG00000270689,12.021560729196684,0.0688864575613386,0.23767654602737567,0.2898327946645784,0.7719441576571997,0.8671211190357883,BUD13P1
ENSG00000071462,447.9676385911343,-0.16636370513642118,0.08039939548573223,-2.069215870733061,0.03852583407097108,0.11127740080419368,BUD23
ENSG00000106245,181.00295713773858,-0.16255632195693942,0.12725669633955447,-1.277389140475533,0.20146489675977897,0.3696123447383188,BUD31
ENSG00000260996,7.080022085352957,1.7250444599557768,0.3392078775762274,5.0855082502266535,3.666428926719447e-07,1.4653906656653692e-05,BX255925.1
ENSG00000284976,233.7791361879578,0.43154472231540725,0.15368313743457607,2.808016087640836,0.004984773653973619,0.02322514154280324,BX255925.3
ENSG00000228549,3.4343004403213575,-0.991081700416367,0.38535384834173303,-2.571874407589859,0.010114957810925078,0.04048935262594418,BX284668.2
ENSG00000238142,32.11029396310587,0.19655229839814262,0.20011912171741297,0.9821764992337562,0.3260129031436909,0.5092558135461777,BX284668.5
ENSG00000272426,7.944544027601334,-0.015248961050383786,0.2504838769138356,-0.06087801433874046,0.9514563589791102,0.9721231624636986,BX284668.6
ENSG00000237429,13.925086922815895,-0.14966738137066116,0.19652061414693192,-0.7615861675394513,0.4463070331012656,0.6199039292850328,BX293535.1
ENSG00000273175,9.783286844143426,-0.5072610977461767,0.2663771359325576,-1.9042966881159316,0.056871555322493925,0.14832024220865384,BX323046.1
ENSG00000279954,10.763284014325015,0.05046052091735054,0.19251143971772672,0.2621169993395674,0.7932312412706382,0.8798862087663188,BX324167.2
ENSG00000238279,18.989290802345753,0.9509885474098285,0.22726142289831863,4.1845577453561935,2.8572181196873078e-05,0.0004157244387545034,BX470102.1
ENSG00000273145,5.170049789689338,0.502754851495159,0.34958148102928494,1.4381621418127766,0.15038805414329598,0.30148182959613434,BX537318.1
ENSG00000278869,21.38306909223459,1.3366108976634978,0.28494182389224854,4.690820320462821,2.7211185812187717e-06,6.645700947327082e-05,BX539320.1
ENSG00000285756,280.13944864826766,-0.5214530844481948,0.1951957291397098,-2.671436955851472,0.00755272585135248,0.032296764515982,BX890604.2
ENSG00000112578,312.4542348949965,0.25684198599167357,0.13949626070956134,1.8412105434598873,0.0655907108725431,0.16438048996226204,BYSL
ENSG00000082153,3026.9304244763985,-0.15046776597309214,0.08680473138383893,-1.7334051217524513,0.08302368789711936,0.19589951855405954,BZW1
ENSG00000230408,8.96621210695641,0.18675230855111546,0.2533567967790555,0.7371118948664965,0.4610543061757436,0.6320819741495004,BZW1-AS1
ENSG00000198406,9.380065550310304,0.3302438123030878,0.20215336169948894,1.6336300792959937,0.10233654797616779,0.2282818099393046,BZW1P2
ENSG00000136261,273.2734652877682,-0.10994908174712076,0.06086023694836475,-1.8065832021062314,0.07082729056948651,0.17411813938306359,BZW2
ENSG00000214688,28.749716266999343,0.2983908105559325,0.1620703564191826,1.8411189877571899,0.06560412371125161,0.16438248651841403,C10orf105
ENSG00000237489,69.41832443460218,-0.25967968265541724,0.13845449474457566,-1.8755597868778535,0.06071575262678719,0.15562032041914503,C10orf143
ENSG00000165863,3.078762888051499,0.14213949346069943,0.6264247411933399,0.22690593795820313,0.8204968846547848,0.8977715954492372,C10orf82
ENSG00000119965,129.7240057203348,0.07522475865272153,0.09849508339718253,0.7637412554835539,0.4450214503351573,0.6190779686134464,C10orf88
ENSG00000255624,33.608562805289104,-0.36835715850895895,0.18111823336303745,-2.033793901747129,0.04197237965606369,0.11815488911572672,C10orf88B
ENSG00000120055,7.384189369108409,-0.5315380726952789,0.32873518440879895,-1.6169187172684387,0.10589582756666781,0.23409733377670483,C10orf95
ENSG00000269609,149.32146048576405,0.04430906929732925,0.14998015362077463,0.29543288380251226,0.7676632160873691,0.8646123416182198,C10orf95-AS1
ENSG00000137720,30.595941488410663,-0.11445795508507378,0.1457203213624179,-0.7854632354289685,0.43218201766550857,0.6075869226556694,C11orf1
ENSG00000176029,6.130371586009721,0.45247687886478816,0.369228273172717,1.2254664979383343,0.22039950539478925,0.39281362788948987,C11orf16
ENSG00000110665,2198.965642913723,-0.14645746707865856,0.10784624289857912,-1.358021041274384,0.17445700762715943,0.3342038639826618,C11orf21
ENSG00000171067,154.3055155292649,0.034940371819427024,0.09710128421637013,0.35983429159978597,0.7189710575162357,0.8316613453398254,C11orf24
ENSG00000180878,18.03699892907622,0.9670700840951909,0.22512690267590185,4.295666455676372,1.741692907326353e-05,0.00027759495701539714,C11orf42
ENSG00000182919,233.8970207530733,0.09034935975617206,0.0795526490402608,1.1357178025642762,0.2560746874711203,0.4347830519162056,C11orf54
ENSG00000110696,1751.52903491008,0.08597505099681065,0.07331453864096943,1.1726876086316431,0.24092110234559605,0.41690437652061146,C11orf58
ENSG00000166323,261.48623360070087,-0.10838084579891358,0.12400589387402783,-0.8739975368349261,0.38211959513533367,0.5621859294179075,C11orf65
ENSG00000175573,290.64450781661765,-0.03394937822310162,0.09133279347118031,-0.37171071783558457,0.7101082442310171,0.8254803627726958,C11orf68
ENSG00000180425,54.95994232708129,0.24036405945972936,0.13204588616905,1.820307064712387,0.06871225613181005,0.17019691725373312,C11orf71
ENSG00000173715,173.86485795227085,-0.17509522278609393,0.16939528798696118,-1.0336487210882246,0.30130041374496286,0.4837402182108303,C11orf80
ENSG00000185742,0.8007821394773861,1.77356065827724,1.1247759702069533,1.5768123655334791,0.11483870552644591,,C11orf87
ENSG00000234776,24.724886298185798,-0.16656597273473542,0.14868037345644497,-1.12029563056976,0.2625878034347755,0.4425038239536706,C11orf94
ENSG00000257057,1.0756515785508796,1.6752896437141525,0.9903980995189523,1.6915315614275306,0.0907353251145615,,C11orf97
ENSG00000133641,214.44454788390266,-0.31241702629631285,0.11363337385489676,-2.7493421668114095,0.005971501391976091,0.0268029183062922,C12orf29
ENSG00000047621,336.67878912358304,0.11325229978389682,0.07781026642231664,1.4554930215663047,0.1455328207594551,0.2941928303599907,C12orf4
ENSG00000180116,18.368632426745457,-0.25336334981029246,0.17566042717761945,-1.4423473395866417,0.14920441166140908,0.29993965621265595,C12orf40
ENSG00000179088,127.03243538946454,-0.44324467796216094,0.22591337753884916,-1.962011647078927,0.04976112826499807,0.1342785709697453,C12orf42
ENSG00000257860,1.597305014583079,-0.8958847707688248,0.5011935934303058,-1.7875024392014764,0.07385631823486646,0.17975360015712946,C12orf42-AS1
ENSG00000157895,172.9738073613063,-0.08556534785706595,0.071406468256867,-1.1982856727945974,0.23080582229679925,0.40521248556439343,C12orf43
ENSG00000185306,2.3552326338452043,0.41493658974841097,0.4598361901774447,0.9023574016396848,0.366867042158311,0.5475480098283749,C12orf56
ENSG00000111678,108.9623313318796,-0.28389903227904395,0.12423340436917657,-2.2852068952034763,0.022300699088899378,0.07377604640823016,C12orf57
ENSG00000182993,100.81105184279019,-0.0705698818569866,0.13770639556112346,-0.5124662625103922,0.6083247262566763,0.7523360871078458,C12orf60
ENSG00000214700,5.9958673412780685,0.4902617820106866,0.269056803835925,1.822149728314084,0.06843227003366714,0.1696904105821041,C12orf71
ENSG00000204954,61.696988334791,0.209733873605047,0.13166204104759813,1.592971458867363,0.11116659395996346,0.24243788367249877,C12orf73
ENSG00000235162,532.9035686897032,0.05617616362411596,0.15151198932163368,0.37077041807472877,0.7108085363458505,0.8259850421793415,C12orf75
ENSG00000257642,8.920481765052045,-0.8951379221280331,0.37897547949841154,-2.361994299242743,0.018176921715839654,0.06306382678645527,C12orf75-AS1
ENSG00000174456,304.38585738189556,0.8028482504335919,0.16644596214632548,4.823476881510615,1.4107712563764564e-06,4.093907368587314e-05,C12orf76
ENSG00000283199,298.6757157720801,-0.4709885156274747,0.1670369010761592,-2.819667466248856,0.004807343897755449,0.02260050056496649,C13orf46
ENSG00000179933,299.65084465928595,0.20029304726554786,0.09420352320311477,2.126173634012505,0.03348880460098699,0.10026249530068015,C14orf119
ENSG00000227051,42.6613050445359,-0.4445913746763373,0.2697786992725496,-1.647985463178394,0.09935565425523707,0.22325679005236032,C14orf132
ENSG00000179476,70.19470286814546,-0.38077510651030766,0.14089360591825442,-2.702571944472987,0.006880529223645204,0.030060748099338952,C14orf28
ENSG00000100802,136.33216077918414,0.09389567000957727,0.06618077847822912,1.418775544329163,0.15596446469776973,0.3094706453635256,C14orf93
ENSG00000167173,1996.5129140638198,0.4211726027918172,0.16239625427676752,2.593487175350881,0.00950080824837023,0.03857838896623128,C15orf39
ENSG00000169609,355.30262865164696,0.22157003583270782,0.09510573823740417,2.3297231054515537,0.019820790539587217,0.06743515826173468,C15orf40
ENSG00000166920,4.991797543267288,-0.045721249412713216,0.32386627719832245,-0.14117323300293905,0.8877330912452973,0.9366901496036443,C15orf48
ENSG00000189227,65.48167544429897,-0.18579893547438978,0.09754220634684795,-1.9048055445220489,0.0568053528993718,0.14820691742137865,C15orf61
ENSG00000188277,110.22929528077579,-0.03313053065901664,0.10738847044357731,-0.3085110582371472,0.7576934870875026,0.8583532670534518,C15orf62
ENSG00000185905,2569.8461043984516,-0.6264623590211822,0.08910826998545897,-7.030350371782672,2.060155471007944e-12,1.220127077704455e-09,C16orf54
ENSG00000182831,2581.3568584236637,0.10154779268581804,0.07108047633577398,1.4286312911877632,0.15311023552323294,0.3052949443339144,C16orf72
ENSG00000154102,93.09044359880473,0.30098808236742614,0.17041870710329504,1.7661680896627725,0.07736765287768253,0.18605878242878096,C16orf74
ENSG00000159761,36.616509166950486,0.5204838603196468,0.1474775059193402,3.5292423551311938,0.0004167512835437111,0.0033228339984552233,C16orf86
ENSG00000155330,232.39620524257768,0.06346644688218024,0.08844802333779234,0.7175564188675555,0.4730308374083326,0.6430336853187872,C16orf87
ENSG00000153446,6.596393010588072,-0.033503889921517725,0.23975840982191127,-0.13974020742965337,0.8888652571330725,0.937467206395934,C16orf89
ENSG00000215131,6.413686688441243,-0.024976792445634027,0.2605778561266534,-0.09585155399196355,0.9236384716524906,0.9570431175162751,C16orf90
ENSG00000174109,70.096659651916,0.11556288697358495,0.12199235820677025,0.9472961148739522,0.3434879100125464,0.5255064549414047,C16orf91
ENSG00000260456,9.15816238321446,0.06904776156867314,0.21968924634949114,0.31429741198542316,0.7532951636469117,0.8551193008135073,C16orf95
ENSG00000270006,3.960023509876563,-0.20954256818472783,0.35321248195977006,-0.5932479141793018,0.553015250916576,0.7096931212106395,C16orf95-DT
ENSG00000205832,9.79085827137156,-0.43555343965995913,0.2278563653996716,-1.9115263200831645,0.055936977730822256,0.14643979331801257,C16orf96
ENSG00000256806,39.07785853500951,-0.023938351250707847,0.1894642753710269,-0.12634757240556035,0.8994568006223111,0.9434069135607489,C17orf100
ENSG00000205710,48.103736583984684,-0.10584382770906002,0.30147100749831407,-0.3510912329095259,0.7255199049515259,0.8355278063961381,C17orf107
ENSG00000267221,17.036047937940587,-0.10870481446427417,0.18219438922887268,-0.5966419433900301,0.5507464615365185,0.7080366078529915,C17orf113
ENSG00000258315,30.01598273144795,0.08113228218960199,0.1834834046624928,0.4421777671873931,0.6583605730910123,0.7886103504563865,C17orf49
ENSG00000270806,4.7221350196686265,-0.32161539139385253,0.3189016571544463,-1.0085096272738778,0.3132098683071938,0.496286997337782,C17orf50
ENSG00000186665,33.77158746716093,0.21544715663822972,0.1201098697516204,1.7937506475009988,0.07285297738860205,0.1779098245496749,C17orf58
ENSG00000141371,2.2099116338209375,1.010179499557773,0.48995167748581175,2.0617941441521577,0.039227338825956554,0.11255507844809533,C17orf64
ENSG00000214226,126.54176008452708,-0.27927014309742376,0.10550255336084328,-2.6470462960479724,0.00811982359058673,0.03418540435446849,C17orf67
ENSG00000108666,147.0272701966565,-0.035572861232088374,0.07444888484951225,-0.477815904213929,0.6327812403500466,0.7705310404795866,C17orf75
ENSG00000278505,16.0012750825358,0.13414646271443414,0.25652353756502716,0.5229401714469528,0.6010158883162439,0.7464077126070152,C17orf78
ENSG00000141219,195.82481315285344,-0.055291266732965284,0.09150331454218968,-0.6042542503470952,0.5456746177426817,0.7040169751340004,C17orf80
ENSG00000187624,20.44324969233301,0.12587937874315872,0.21804007482777338,0.5773222140131302,0.5637218101217233,0.7180211790450537,C17orf97
ENSG00000279020,21.566134317120373,0.09828732303851027,0.1753586165736287,0.5604932620875341,0.5751430342603638,0.7264979316427931,C18orf15
ENSG00000141428,132.69776431866134,0.028201191681017736,0.10729296472898801,0.2628428783960934,0.7926716849529274,0.8796365259676088,C18orf21
ENSG00000152242,1374.966688361771,0.04764591764571289,0.04544868137031103,1.0483454350963235,0.2944794834189983,0.4761924206277181,C18orf25
ENSG00000177576,122.6139586673994,-0.02868614059641022,0.10797561359429425,-0.2656724017720801,0.7904915199442737,0.8784072622297161,C18orf32
ENSG00000166845,108.06889681184146,-0.11822431846186664,0.09886229978768135,-1.1958483538797655,0.23175574246356112,0.40633269816712236,C18orf54
ENSG00000131943,519.3999494502441,-0.2650222409960672,0.09487500085821109,-2.793383279038258,0.005215984904679957,0.02407001073686116,C19orf12
ENSG00000177025,8.326358268492147,0.010905614650634667,0.30580071876071035,0.03566248861294643,0.9715514812634736,0.9839743509617123,C19orf18
ENSG00000119559,324.6263089654719,0.086588621352897,0.08540864799506928,1.0138156192086758,0.31067074089355995,0.4934639057018944,C19orf25
ENSG00000214212,638.7267820090074,1.0072778929714148,0.18633951133921228,5.4056055301002,6.458980794870888e-08,3.719780951164092e-06,C19orf38
ENSG00000105072,31.286733087949536,0.059841480033665746,0.12809648591758066,0.46715941975308145,0.6403858245759021,0.7757083718041851,C19orf44
ENSG00000160392,173.29787587217234,0.13808812225388364,0.08916916797151485,1.5486083967722564,0.12147588620782827,0.25813749642744815,C19orf47
ENSG00000167747,215.88425750256832,-0.3280372926586598,0.13562502207341356,-2.4187077549826594,0.015575748281736877,0.056131714074648224,C19orf48
ENSG00000104979,114.76802501230188,0.049125857827861066,0.15746217632314727,0.31198513176296966,0.7550518229205074,0.8564045899231993,C19orf53
ENSG00000188493,139.6205079051434,0.3861674487718027,0.12929617802627805,2.986688815297528,0.00282016625901179,0.014843609885596493,C19orf54
ENSG00000188032,6.540078710693452,0.5758651152928906,0.294330162619034,1.9565276972250418,0.05040302296846268,0.13558917885157107,C19orf67
ENSG00000221916,5.385425763508864,0.2519198981996575,0.2944814607332545,0.855469466812548,0.39229130074041973,0.5712292694453843,C19orf73
ENSG00000262874,92.73849563889473,-0.10076372819014552,0.2593731275804198,-0.38848946739443263,0.6976538470200077,0.8170302143784051,C19orf84
ENSG00000197223,305.68922594151707,0.046061981190823095,0.10396323731177327,0.44306028151748234,0.6577221329972734,0.7881795412794571,C1D
ENSG00000231245,13.495703572819645,-0.5308182079308532,0.2943766398830131,-1.8031940582710753,0.07135774330328493,0.17516110566399373,C1DP1
ENSG00000254965,9.357375836797823,-0.24407837422018383,0.3193601256420185,-0.7642731656918857,0.4447044731414025,0.6187822439978539,C1DP5
ENSG00000106392,1374.4824837480535,-0.1096093956630982,0.07610024764512163,-1.4403290272357563,0.1497743327567912,0.30073735069419183,C1GALT1
ENSG00000171155,184.68392895634557,0.292257032024542,0.08186173172545609,3.570130094544048,0.00035680398100080966,0.002944906154206792,C1GALT1C1
ENSG00000257818,15.593851345810856,0.23366559816346233,0.24653204860925687,0.9478102319013813,0.34322607068620703,0.5253526094573785,C1GALT1P1
ENSG00000251435,1.2954735423601245,-0.31131118807693564,0.5650900092078845,-0.5509054893986117,0.5816984642366837,,C1GALT1P2
ENSG00000173372,104.30610384058244,1.4058329399600045,0.3103481600835313,4.529857498048707,5.902348289910666e-06,0.00012044580586278938,C1QA
ENSG00000173369,44.84587819318838,1.8107788994496814,0.36747107636929277,4.927677349032842,8.321288158428543e-07,2.7344823218220606e-05,C1QB
ENSG00000108561,420.48680686428304,0.04631572572070674,0.08638143075596308,0.5361768763885574,0.5918363131338241,0.7394493507581863,C1QBP
ENSG00000213409,7.414547481243411,-0.13856700366317765,0.41402151972434137,-0.33468551044263734,0.7378623327163791,0.8444506797477487,C1QBPP2
ENSG00000159189,34.921068872394535,2.8067902748316804,0.4870420910360419,5.762931636690869,8.266528548831971e-09,7.453891607405271e-07,C1QC
ENSG00000165985,63.87753401849529,-0.062375435992284345,0.1873575259899516,-0.33292196650605693,0.7391931875250947,0.8454457195275825,C1QL3
ENSG00000184163,18.137998423615667,-0.007488965603049892,0.18439309279090538,-0.040614133044246346,0.9676035169136219,0.9819714595832031,C1QTNF12
ENSG00000082196,72.8493849047662,-0.14003176854046032,0.1370192487817618,-1.0219861062258246,0.3067874763301931,0.48953369944819686,C1QTNF3
ENSG00000273294,10.835118515102723,-0.14705807953807407,0.22845654163581633,-0.6437026424592387,0.5197682760778641,0.682972610029482,C1QTNF3-AMACR
ENSG00000172247,11.545261628244797,0.0795180719322379,0.3251202326393987,0.2445805088372766,0.8067812574600566,0.8895245520690338,C1QTNF4
ENSG00000133466,160.77268682263178,-0.2104600404127117,0.13555622240442144,-1.5525664309589609,0.12052675061936113,0.2566857301724364,C1QTNF6
ENSG00000163145,56.3330165366576,1.0404321799397525,0.2450136550507134,4.246425284845458,2.1720816606897793e-05,0.0003329545646818527,C1QTNF7
ENSG00000249252,41.31963001880448,0.42420916413513354,0.17578101907941923,2.4132819706971462,0.01580958351328973,0.05679376023887746,C1QTNF7-AS1
ENSG00000240654,3.2533468607151175,1.1516330817082796,0.4907126269832595,2.3468584633498075,0.018932445053513332,0.06508830297559182,C1QTNF9
ENSG00000159403,37.9387398461918,-0.1882854420276146,0.15345291252124516,-1.2269916480180652,0.2198257300561548,0.39209026006388353,C1R
ENSG00000139178,515.3396619507574,0.44722462134288393,0.10656764591138865,4.19662663576854,2.7092000634684553e-05,0.0003986593228385939,C1RL
ENSG00000205885,377.5899191839185,0.2661207356504546,0.08911942590707458,2.986113666485469,0.002825475991109614,0.014865551958878545,C1RL-AS1
ENSG00000182326,12.946513186211536,0.12382558448656948,0.18823266662585064,0.6578325999742496,0.5106457039762846,0.6754437033611492,C1S
ENSG00000173728,15.450224421663346,-0.15962915337448946,0.22186864103058596,-0.719475959437114,0.47184770951702193,0.641914876653828,C1orf100
ENSG00000180999,11.361334292331598,0.15033666217484298,0.20401819440650862,0.736878701491179,0.46119611724278586,0.6322001573283332,C1orf105
ENSG00000116922,160.71487106436842,-0.17479191722190524,0.09204064400109521,-1.8990731661962874,0.05755485668201767,0.14951869307912458,C1orf109
ENSG00000000460,178.38221577122468,0.04321307456138607,0.10365075559537777,0.41691036706068274,0.6767439703345308,0.8020042349787411,C1orf112
ENSG00000162817,36.11292431978918,-0.04921173456259313,0.20926953907375667,-0.23515956875715457,0.8140848855557078,0.8934612142628378,C1orf115
ENSG00000182795,39.10234230588871,0.6363052195452517,0.28898843027603727,2.2018363120539557,0.027676873069053545,0.08685352062939142,C1orf116
ENSG00000197982,120.39170172497981,0.31988996933039693,0.11443946947495448,2.7952765841893914,0.005185532982472512,0.02394220481754982,C1orf122
ENSG00000175262,10.018850016199242,0.4313997016752851,0.21936231979493404,1.9666080395145777,0.049228415910920524,0.1332515719411694,C1orf127
ENSG00000143633,148.70601569510472,0.13220796930966716,0.09424748455572332,1.4027745136423233,0.16068408927839328,0.31622087177622243,C1orf131
ENSG00000203910,12.898402674391896,-0.0471276968116951,0.21858251672225734,-0.21560597580445134,0.829294897339507,0.902642808606928,C1orf146
ENSG00000162888,116.98734916767202,-0.0334507325177771,0.10009083964170057,-0.3342037357017097,0.7382258252287851,0.8446729650773616,C1orf147
ENSG00000131591,200.95509218863975,-0.14892545759378628,0.10292284742913553,-1.446962081925731,0.14790754378639073,0.2977831178045059,C1orf159
ENSG00000143110,1072.9073658295933,0.5898332080208415,0.13962888058000322,4.224292320977854,2.396927675603339e-05,0.00035974942295944245,C1orf162
ENSG00000215910,3.2446436287177853,0.6100620476210232,0.3484739877544618,1.750667392858255,0.08000321922802668,0.1906815487893766,C1orf167
ENSG00000198912,348.0574403007881,-0.16425138864548822,0.06603624075726666,-2.487291625960915,0.01287198348972112,0.048524321251724144,C1orf174
ENSG00000119280,463.8927546893575,0.9861298619083623,0.23983302408440288,4.111735094335132,3.926967260985574e-05,0.0005340962414093062,C1orf198
ENSG00000116667,821.0009852592121,-0.9105739550766666,0.1928975300831942,-4.720506035945343,2.3525862690796573e-06,5.952043260771533e-05,C1orf21
